,fecha,nombre_completo,estado,temperatura
1158,2023-10-05 19:18:00,UdeA Caucasia,Habilitada,27.38889
1159,2023-10-05 19:19:00,UdeA Caucasia,Habilitada,27.33333
1160,2023-10-05 19:20:00,UdeA Caucasia,Habilitada,27.33333
1161,2023-10-05 19:21:00,UdeA Caucasia,Habilitada,27.33333
1162,2023-10-05 19:22:00,UdeA Caucasia,Habilitada,27.27778
1163,2023-10-05 19:23:00,UdeA Caucasia,Habilitada,27.27778
1164,2023-10-05 19:24:00,UdeA Caucasia,Habilitada,27.22222
1165,2023-10-05 19:25:00,UdeA Caucasia,Habilitada,27.22222
1166,2023-10-05 19:26:00,UdeA Caucasia,Habilitada,27.16667
1167,2023-10-05 19:27:00,UdeA Caucasia,Habilitada,27.16667
1168,2023-10-05 19:28:00,UdeA Caucasia,Habilitada,27.16667
1169,2023-10-05 19:29:00,UdeA Caucasia,Habilitada,27.11111
1170,2023-10-05 19:30:00,UdeA Caucasia,Habilitada,27.05556
1171,2023-10-05 19:31:00,UdeA Caucasia,Habilitada,27.05556
1172,2023-10-05 19:32:00,UdeA Caucasia,Habilitada,27.05556
1173,2023-10-05 19:33:00,UdeA Caucasia,Habilitada,27.00000
1174,2023-10-05 19:34:00,UdeA Caucasia,Habilitada,27.00000
1175,2023-10-05 19:35:00,UdeA Caucasia,Habilitada,27.05556
1176,2023-10-05 19:36:00,UdeA Caucasia,Habilitada,27.00000
1177,2023-10-05 19:37:00,UdeA Caucasia,Habilitada,27.00000
1178,2023-10-05 19:38:00,UdeA Caucasia,Habilitada,27.00000
1179,2023-10-05 19:39:00,UdeA Caucasia,Habilitada,27.00000
1180,2023-10-05 19:40:00,UdeA Caucasia,Habilitada,27.00000
1181,2023-10-05 19:41:00,UdeA Caucasia,Habilitada,26.94444
1182,2023-10-05 19:42:00,UdeA Caucasia,Habilitada,26.94444
1183,2023-10-05 19:43:00,UdeA Caucasia,Habilitada,26.94444
1184,2023-10-05 19:44:00,UdeA Caucasia,Habilitada,26.88889
1185,2023-10-05 19:45:00,UdeA Caucasia,Habilitada,26.94444
1186,2023-10-05 19:46:00,UdeA Caucasia,Habilitada,26.94444
1187,2023-10-05 19:47:00,UdeA Caucasia,Habilitada,26.88889
1188,2023-10-05 19:48:01,UdeA Caucasia,Habilitada,26.88889
1189,2023-10-05 19:49:00,UdeA Caucasia,Habilitada,26.88889
1190,2023-10-05 19:50:00,UdeA Caucasia,Habilitada,26.88889
1191,2023-10-05 19:51:00,UdeA Caucasia,Habilitada,26.88889
1192,2023-10-05 19:52:00,UdeA Caucasia,Habilitada,26.88889
1193,2023-10-05 19:53:00,UdeA Caucasia,Habilitada,26.88889
1194,2023-10-05 19:54:00,UdeA Caucasia,Habilitada,26.88889
1195,2023-10-05 19:55:00,UdeA Caucasia,Habilitada,26.88889
1196,2023-10-05 19:56:00,UdeA Caucasia,Habilitada,26.88889
1197,2023-10-05 19:57:00,UdeA Caucasia,Habilitada,26.88889
1198,2023-10-05 19:58:00,UdeA Caucasia,Habilitada,26.88889
1199,2023-10-05 19:59:00,UdeA Caucasia,Habilitada,26.88889
